mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,spectral_contrast_1,spectral_contrast_2,spectral_contrast_3,spectral_contrast_4,spectral_contrast_5,spectral_contrast_6
-645.2555,40.465958,22.64453,-3.0261443,13.551471,0.7236651,6.509448,3.0143836,-16.330387,-9.643905,-11.766412,-2.1856034,2.4562423,0.36355105,0.36354667,0.40952897,0.4528498,0.38926995,0.5677917,0.41305494,0.3724415,0.6551047,0.66419834,0.3670146,0.36139515,15.1730795,8.789589,13.068683,16.66688,16.021105,17.02085
-641.9612,41.138016,18.876781,-2.9987206,12.232353,1.918104,6.300716,2.6007292,-16.281023,-9.600537,-11.723702,-2.1701176,2.59944,0.36395815,0.36368218,0.40981698,0.46993297,0.3895743,0.56783944,0.4136182,0.37568176,0.6424348,0.6629256,0.36650145,0.3617183,16.544413,8.803178,12.770576,16.618973,16.031046,17.27614
-645.3105,40.369408,23.49354,-3.1333473,13.657782,0.7134932,6.538005,3.0801396,-16.337523,-9.69344,-11.773302,-2.18762,2.8486223,0.3633486,0.36337286,0.40924948,0.48863086,0.3890642,0.5681298,0.41277498,0.3721703,0.66101575,0.6643166,0.36548054,0.3611774,15.899532,8.787959,13.068663,16.678602,16.013996,16.083189
-645.2024,40.380672,23.58164,-3.1577964,13.744588,0.68367636,6.5364823,3.0737352,-16.338028,-9.694504,-11.774637,-2.1880043,3.116034,0.36324206,0.36333656,0.40919724,0.4306249,0.38908726,0.5681751,0.41273212,0.37182283,0.6602525,0.6646152,0.36522803,0.36118594,16.560501,8.784404,13.255336,16.675783,16.014364,16.49237
-644.99554,40.419468,19.186132,-3.083539,13.020668,0.8941466,6.2962117,3.006184,-16.335192,-9.666693,-11.731188,-2.186532,2.4066663,0.36398408,0.3636595,0.40954775,0.4432813,0.38912243,0.56804657,0.4134778,0.37424782,0.6508596,0.66424423,0.36819085,0.3613382,16.611485,8.793562,12.870689,16.676538,16.015394,16.936737
-645.27893,40.41652,23.180347,-3.1524355,13.468647,0.840343,6.5402746,3.1188786,-16.339275,-9.692158,-11.774297,-2.1880784,1.9697202,0.36322168,0.36332786,0.40947857,0.42879248,0.38906455,0.5682389,0.41282174,0.3718023,0.6355898,0.6646353,0.36524853,0.36118433,16.835835,8.784269,13.272383,16.68008,16.01371,17.85045
-645.26886,40.36675,23.749565,-3.1567192,13.512282,0.6909178,6.544065,3.0733306,-16.338448,-9.696831,-11.774845,-2.1876903,2.5952268,0.36324394,0.36332393,0.40916693,0.46541348,0.3890764,0.5682396,0.41269714,0.37189436,0.65433854,0.66449153,0.3651453,0.36124054,16.770603,8.7844095,13.253204,16.67738,16.013615,17.216991
-645.32056,40.36274,22.138906,-3.0976877,13.61875,0.6837621,6.535328,2.8930693,-16.337704,-9.68983,-11.775172,-2.1881511,3.095331,0.3636316,0.36339262,0.40959325,0.45334592,0.3891054,0.5681633,0.41279766,0.37268233,0.6602364,0.66459453,0.36640778,0.36122596,15.165608,8.786873,13.003907,16.658787,16.01972,16.60844
-645.21454,40.502136,23.80709,-3.010185,12.2369995,1.1986604,6.5409536,2.9795225,-16.336039,-9.668802,-11.7626505,-2.175438,3.2335155,0.3634252,0.3634254,0.409432,0.4521688,0.3891317,0.5680649,0.41301426,0.373594,0.660877,0.6639003,0.36525032,0.36128023,16.174232,8.791064,13.133174,16.67603,16.015476,16.298454
-645.08,40.489548,18.541502,-3.1470842,13.199417,0.9335192,6.4855037,3.070137,-16.33861,-9.687478,-11.761639,-2.187526,2.0930824,0.36367002,0.36338785,0.40937042,0.42906567,0.38908625,0.5682041,0.41296464,0.37302512,0.65991485,0.66436654,0.3654878,0.3611952,16.786041,8.785994,13.195857,16.677343,16.0144,17.197279
-645.04333,40.42492,7.440103,-3.1105483,13.602448,0.80935407,6.4639883,3.023391,-16.330894,-9.680807,-11.729619,-2.185523,2.2513633,0.36395752,0.36351913,0.40951568,0.43109816,0.38911843,0.56820476,0.41293108,0.37293324,0.6589801,0.6641321,0.36626047,0.36139008,16.706324,8.78791,13.03401,16.667889,16.017614,17.7787
-644.72687,40.4334,19.469856,-3.0882618,13.62057,0.7231234,6.520839,2.9315176,-16.3359,-9.676455,-11.773603,-2.1837394,0.62871593,0.3632268,0.36387512,0.40944317,0.4750247,0.38917872,0.56800425,0.41317275,0.37184283,0.6587309,0.6642791,0.36527723,0.36136645,16.820599,8.786283,13.045237,16.670279,16.01794,16.81312
-644.5002,40.483234,16.816246,-3.113852,12.891822,0.78873944,6.376307,2.9451292,-16.32158,-9.662726,-11.7649555,-2.1832812,1.8023782,0.36391422,0.36350667,0.41039348,0.43905652,0.38911894,0.567842,0.41368082,0.3739443,0.6596389,0.6644555,0.3655668,0.36122316,16.660128,8.789751,13.007317,16.67499,16.0163,16.627542
-643.70166,41.444614,19.080029,-3.0341299,13.037865,1.2326732,6.3834133,2.4630768,-16.301605,-9.644581,-11.754004,-2.1685581,1.7217494,0.36481264,0.36420733,0.40978202,0.45311016,0.3893647,0.5676051,0.41368356,0.37505767,0.65146494,0.6626187,0.37114775,0.3617121,16.285076,8.79609,12.712569,16.57027,16.03555,16.932926
-644.8878,40.559162,22.523663,-2.899975,12.684496,0.8764904,6.460988,2.90953,-16.302107,-9.657574,-11.761731,-2.1783078,3.1229312,0.364621,0.36379856,0.40981522,0.49128777,0.38918602,0.56741464,0.41337985,0.37304267,0.6580412,0.66280156,0.36667907,0.3615279,14.929849,8.788037,12.810942,16.650352,16.024605,16.507057
-643.97797,40.516296,11.550128,-3.0871964,13.273847,0.7162802,6.4561687,2.5134249,-16.322948,-9.673584,-11.761747,-2.1786554,1.1718473,0.3636028,0.3637486,0.40983757,0.43747458,0.38958186,0.5680578,0.41342947,0.3731335,0.6585721,0.662947,0.36564818,0.36245117,16.599295,8.788973,12.704337,16.650227,16.021254,16.61773
-644.50446,40.43194,8.434256,-3.049307,13.180951,0.87837625,6.4298334,2.86026,-16.327179,-9.6499405,-11.76389,-2.1796796,2.471625,0.36380783,0.36382023,0.40991864,0.47767094,0.3895979,0.5681543,0.4135851,0.37357762,0.6572425,0.6607195,0.36658973,0.36159256,16.595575,8.789035,13.111274,16.6699,16.021172,16.243835
-645.03204,40.50113,20.811537,-2.8687034,13.022089,1.1801845,6.5068974,2.8433678,-16.312304,-9.670807,-11.748394,-2.1521354,2.846338,0.3645834,0.3635787,0.41021,0.4484212,0.3892664,0.5666423,0.41380876,0.37637493,0.65997577,0.6625736,0.36587206,0.3620244,16.342089,8.792761,12.974159,16.665916,16.031887,16.379284
-645.0874,40.537823,21.323477,-3.1336977,13.722614,0.6982723,6.532404,3.023439,-16.337275,-9.679592,-11.766473,-2.186475,1.8793714,0.3632984,0.36340088,0.40914226,0.43392646,0.38909093,0.5681878,0.41284713,0.37190866,0.6597267,0.66444594,0.36527994,0.3612163,16.669079,8.788575,13.208891,16.675476,16.014782,16.742367
-644.9181,40.5114,18.583883,-2.8766365,13.1374235,1.3877403,6.4759264,3.0055904,-16.314476,-9.63488,-11.70278,-2.1727357,1.6693665,0.36352426,0.36379838,0.4100901,0.47072396,0.3891955,0.56796163,0.4145265,0.3727671,0.65352464,0.66337556,0.3660365,0.36140728,16.483738,8.795146,13.120404,16.673609,16.019468,16.983637
-645.27985,40.395405,21.554188,-3.1172926,13.574643,0.7934034,6.5271587,2.9459906,-16.336164,-9.683369,-11.768001,-2.1863441,2.684139,0.3633694,0.36351365,0.40934497,0.49001688,0.38912997,0.56822693,0.41279805,0.37219116,0.6572691,0.6645018,0.3655928,0.36131802,16.648039,8.78944,13.118398,16.67586,16.016043,17.068394
-645.3024,40.37963,20.154842,-3.090078,13.57446,0.78787035,6.5349803,3.124607,-16.339876,-9.69506,-11.767072,-2.188358,3.115878,0.36325565,0.36334696,0.40923133,0.4503699,0.38906315,0.5682404,0.41270563,0.371891,0.65901464,0.6644926,0.36524698,0.36119366,16.737288,8.785701,13.102774,16.679384,16.014357,16.9971
-644.8551,40.619328,15.626502,-2.9522526,13.402995,1.1921564,6.4090314,2.6507,-16.297321,-9.569933,-11.741941,-2.1704783,2.065531,0.36395934,0.3650293,0.40976033,0.4672293,0.38940203,0.5680779,0.4135856,0.37467593,0.65250343,0.6640517,0.36840525,0.36163098,16.348942,8.799545,12.845201,16.655577,16.030518,16.628277
-645.31146,40.365414,21.983759,-3.1096516,13.657773,0.6853705,6.5318327,3.0602484,-16.338984,-9.6974945,-11.773125,-2.186657,2.494092,0.36338824,0.36336428,0.40921608,0.42759678,0.38908425,0.5682411,0.41273493,0.3728879,0.66106784,0.6642581,0.36536482,0.3614481,16.633072,8.784908,13.013855,16.679003,16.013868,16.213005
-645.23517,40.390198,13.869197,-3.1287456,13.776579,0.6831222,6.5025444,3.1140933,-16.336298,-9.679726,-11.77016,-2.1879308,2.9838073,0.3632512,0.3633662,0.40914693,0.42716816,0.38907012,0.5682242,0.41321382,0.3717936,0.66038984,0.66448355,0.3656036,0.3611638,16.51528,8.785139,13.111138,16.67955,16.013634,16.409847
-645.32007,40.365475,23.578754,-3.0218282,13.755051,0.68381625,6.5448036,3.0994704,-16.32925,-9.694564,-11.77519,-2.1874738,2.9410727,0.36325306,0.36335355,0.40917766,0.41981998,0.38906017,0.5682276,0.41273835,0.3720032,0.66096425,0.6645326,0.36520377,0.3612506,16.479753,8.78428,13.260654,16.67925,16.017696,16.091856
-645.2967,40.38475,22.995989,-3.1470928,13.01309,0.7846047,6.5336313,3.0953841,-16.335136,-9.686667,-11.772707,-2.1868443,2.3704362,0.36327684,0.3633212,0.40947667,0.45431858,0.38909978,0.56823105,0.4128911,0.3721319,0.65521216,0.6645164,0.36528516,0.36120147,16.72137,8.784566,13.275174,16.67937,16.015732,17.079113
-645.28973,40.373894,23.068392,-3.0593774,13.557563,0.78865016,6.53689,3.0810294,-16.328249,-9.692477,-11.77197,-2.1868253,2.2091212,0.3633586,0.36335102,0.40932634,0.4600309,0.38907358,0.56816006,0.41289485,0.37271056,0.6602487,0.6635829,0.36520547,0.3612344,16.70176,8.784484,13.211859,16.679544,16.014915,16.809036
-645.1101,40.66641,21.559406,-3.0529137,13.621078,0.834679,6.520567,2.921277,-16.33184,-9.693137,-11.768435,-2.183864,2.1285298,0.3634805,0.36376506,0.4097821,0.47916466,0.38918623,0.56803215,0.4131218,0.37207022,0.6554092,0.6638325,0.36600006,0.36135614,16.659515,8.787254,13.01571,16.671774,16.029089,17.411608
-645.28265,40.386593,20.887943,-3.152914,13.680766,0.68501157,6.5386024,3.1043117,-16.33779,-9.694749,-11.773279,-2.1883926,2.6331367,0.3632219,0.3633145,0.40914714,0.4193868,0.38905773,0.56824356,0.41270787,0.37176114,0.66122013,0.6644728,0.36515495,0.36117423,16.762003,8.784293,13.22491,16.679604,16.01483,17.167143
-645.08563,40.391376,9.925045,-3.0618353,13.328669,0.725111,6.32341,2.9973395,-16.289845,-9.651676,-11.759344,-2.170338,2.2709448,0.3642891,0.36353287,0.41197088,0.4567552,0.38948104,0.56782216,0.41405815,0.37596074,0.65655,0.6627447,0.36582613,0.36187324,16.56448,8.791807,13.170228,16.670061,16.031372,17.366188
-643.7103,40.45479,14.520735,-3.0933313,13.518346,0.7145415,6.501905,2.9388764,-16.334389,-9.612185,-11.764084,-2.1830263,1.013074,0.36326128,0.3636632,0.40917245,0.4375625,0.3891885,0.568054,0.4144958,0.37209085,0.6549294,0.6644981,0.36563694,0.36248356,16.718002,8.7932625,13.034495,16.646614,16.022308,16.610844
-645.3106,40.36268,21.874176,-3.1059465,13.6727705,0.7387586,6.539424,3.1071725,-16.339466,-9.690191,-11.772392,-2.187639,2.8956382,0.36347687,0.36332217,0.4091611,0.44906998,0.38906595,0.5682411,0.4127099,0.37218374,0.659902,0.66449547,0.3651929,0.36124524,16.615274,8.785568,13.213321,16.67899,16.01368,17.073944
-645.2574,40.414856,17.03163,-3.16096,13.578032,0.88158053,6.5116544,3.0634818,-16.340042,-9.68905,-11.769554,-2.1883228,3.1424935,0.36328682,0.36332816,0.40932524,0.45499527,0.3890597,0.56822985,0.41275862,0.3718551,0.6576604,0.6645992,0.36541787,0.36115614,16.79854,8.786047,13.2752495,16.67946,16.013868,17.43512
-645.2746,40.411514,23.18174,-3.0712438,13.494953,0.87983525,6.5393996,3.0916274,-16.338007,-9.692622,-11.774304,-2.1864889,2.9589226,0.3632597,0.36334264,0.40918687,0.45406327,0.38908496,0.5682234,0.4126959,0.37195444,0.6592828,0.66461223,0.36532363,0.36120036,16.528128,8.78473,13.234598,16.67928,16.01696,16.409472
-645.29535,40.36714,23.647438,-3.0954723,13.4964485,0.7238085,6.5254893,3.1134431,-16.335653,-9.683912,-11.773486,-2.187331,2.5571387,0.36337402,0.36332136,0.4092253,0.48328984,0.38912052,0.5682122,0.4128749,0.37210292,0.6553389,0.664514,0.36519822,0.36117187,16.772839,8.78466,13.231125,16.679932,16.013403,16.562134
-643.1186,40.803116,10.229828,-2.8282616,12.682285,1.4718798,6.3585954,2.1255722,-16.287802,-9.551146,-11.50343,-2.1442087,1.7455916,0.36577278,0.36649436,0.41388667,0.44812575,0.39047545,0.5671047,0.41546968,0.37850526,0.6476739,0.66201895,0.3681947,0.36728176,16.507774,8.808406,12.701539,16.568684,16.061226,16.82374
-643.8565,40.92983,19.25312,-2.6846952,12.3887615,1.3364904,6.4617076,2.282355,-16.268547,-9.551565,-11.732856,-2.1555376,2.4877536,0.36386877,0.36430535,0.41008696,0.4506755,0.3896555,0.5677475,0.41419083,0.3747435,0.6540288,0.66017705,0.36822763,0.36255807,16.220095,8.798294,12.82458,16.61734,16.05489,16.410738
-645.2916,40.363537,20.69211,-3.1522856,13.77449,0.6775827,6.4999027,3.0693688,-16.339222,-9.69622,-11.773958,-2.1884847,3.529479,0.3632584,0.3633355,0.40914413,0.44495773,0.38909176,0.568238,0.412763,0.37181482,0.65957713,0.6646144,0.36529428,0.36118177,16.731947,8.784714,13.071084,16.679237,16.013391,16.275974
-645.17755,40.430416,23.514956,-3.1412957,12.35542,0.8087189,6.51972,3.0502813,-16.339592,-9.689637,-11.771591,-2.1880004,2.7154975,0.3636026,0.36337,0.40927666,0.46670446,0.389067,0.56797826,0.4129336,0.3723241,0.6574153,0.6645453,0.36541075,0.36118463,16.649916,8.785808,13.139734,16.679882,16.01436,16.88605
-644.99994,41.169678,21.029556,-2.9508545,13.045577,1.0618875,6.4375124,2.9234526,-16.32056,-9.632193,-11.737164,-2.1809714,2.0622728,0.36390644,0.3645585,0.40954265,0.49400952,0.38918933,0.5678505,0.41352135,0.3723438,0.656537,0.66351306,0.36712417,0.36128497,16.44291,8.787984,13.038902,16.66088,16.046568,17.293594
-644.4451,40.506783,20.11517,-3.1166978,13.332449,0.944731,6.491291,3.0219853,-16.31808,-9.641511,-11.770241,-2.1792965,2.2292604,0.36379865,0.36345968,0.40936863,0.44036284,0.3891195,0.5680085,0.41333622,0.3726386,0.6597969,0.66412866,0.36566937,0.36125794,16.626507,8.785148,13.1778755,16.670677,16.01956,17.24614
-645.13403,40.48626,17.164627,-3.0630212,13.661292,1.0529579,6.487355,2.942291,-16.324137,-9.66211,-11.620358,-2.182958,3.1926467,0.36423886,0.36366576,0.40921015,0.4665871,0.38912812,0.5680317,0.41288376,0.37331215,0.6601994,0.663907,0.36546454,0.36123556,16.474918,8.78784,13.130798,16.662727,16.023485,17.055182
-645.17725,40.559322,22.93827,-3.1293797,13.095405,0.8523334,6.5378046,3.0865319,-16.337866,-9.68027,-11.77134,-2.1867661,2.30487,0.36327136,0.3633504,0.40914714,0.49764493,0.38911182,0.5682216,0.4127825,0.3718196,0.65912634,0.66447437,0.36522382,0.36117885,16.703074,8.785751,13.224992,16.678764,16.015463,16.96377
-645.31024,40.363556,24.203894,-3.1529617,13.58751,0.7170886,6.5456886,3.1166675,-16.340397,-9.698308,-11.774856,-2.1884234,1.8798761,0.36322457,0.3633204,0.40914208,0.44066626,0.3890556,0.56823915,0.41269794,0.37183172,0.6599634,0.6645944,0.3651466,0.36117345,16.803738,8.784197,13.2396,16.680079,16.013231,16.095201
-645.25757,40.502422,23.956059,-3.0110607,13.534795,0.8308116,6.534036,2.729699,-16.321106,-9.65036,-11.770609,-2.1784625,2.854037,0.36416742,0.36376196,0.409753,0.4574026,0.38921583,0.5678691,0.41383323,0.3736349,0.65668255,0.6642835,0.3667127,0.3614862,15.179005,8.79086,12.976357,16.652018,16.022034,16.931833
-644.5266,40.57604,17.434198,-3.057182,12.652547,1.1948798,6.406356,2.8133998,-16.29263,-9.554669,-11.752939,-2.1847992,2.1990793,0.36365858,0.36382636,0.40965888,0.45431182,0.38911512,0.56779903,0.4133792,0.37332818,0.6601938,0.6635388,0.3661834,0.36121848,16.468262,8.787149,13.134717,16.67343,16.017746,16.261341
-644.6413,40.41502,9.845414,-3.042406,12.870031,0.91491777,6.357275,2.4943829,-16.31441,-9.606929,-11.644187,-2.159979,2.297941,0.3650059,0.36492315,0.41051343,0.42192268,0.38934872,0.56724226,0.41468912,0.37963742,0.6598304,0.6636554,0.36709404,0.36468795,16.450153,8.800746,12.928324,16.626831,16.051159,16.097923
-645.20447,40.39645,21.697096,-3.1071372,13.273862,0.72413474,6.5162635,3.0530825,-16.307276,-9.652823,-11.773498,-2.1795957,3.2956576,0.3637758,0.36337566,0.40959963,0.4568375,0.3892748,0.56807363,0.41309243,0.37225568,0.6594876,0.66409,0.36545548,0.36142597,15.954262,8.786222,13.254056,16.673285,16.019352,16.415077
-645.2847,40.38094,21.798298,-3.1528442,13.019507,0.98197377,6.5001087,3.0185196,-16.336632,-9.693849,-11.764637,-2.186911,2.3766625,0.3637659,0.36334968,0.4095489,0.4516303,0.38906032,0.5681165,0.41287768,0.37470144,0.6606054,0.66438246,0.36555463,0.3611638,16.69228,8.789194,13.071588,16.677965,16.01447,16.33472
-645.2827,40.397667,19.501831,-3.043081,13.729089,0.8547228,6.526775,3.1138349,-16.32816,-9.673811,-11.771904,-2.18395,1.8940214,0.36327523,0.36339453,0.409178,0.47069082,0.3890687,0.5681969,0.41294125,0.3718682,0.6601884,0.6643476,0.36526126,0.3611813,16.804358,8.784614,13.261851,16.679642,16.024004,17.442945
-645.3085,40.365753,20.910313,-3.088518,13.633607,0.71934587,6.5447426,3.068971,-16.337378,-9.691136,-11.774725,-2.1838558,1.8579539,0.3638456,0.3634082,0.40931708,0.46393707,0.38908908,0.5682173,0.4127604,0.37308285,0.6600814,0.66439843,0.3653289,0.36148474,16.641758,8.784927,13.226156,16.671385,16.01715,17.36273
-645.1606,40.46454,20.154932,-3.1062388,13.504086,0.7336507,6.525267,2.8442,-16.33853,-9.696483,-11.771565,-2.1865537,1.9013838,0.36334836,0.36347526,0.41002804,0.43263367,0.3892013,0.5678828,0.41355196,0.37273604,0.65802795,0.6639773,0.36570126,0.36151585,16.770432,8.785357,12.915493,16.676554,16.02155,16.519297
-643.901,40.609108,20.001272,-3.1099303,13.3113575,0.83800894,6.445558,2.6414096,-16.322268,-9.6810665,-11.7447815,-2.1801264,2.1429877,0.3642383,0.36402613,0.41044113,0.42811486,0.3892003,0.56771505,0.41460103,0.37261495,0.65532833,0.66312593,0.36701748,0.36173806,16.599915,8.788041,12.793097,16.663637,16.02075,16.651615
-645.0225,40.529415,18.563148,-3.0245047,13.404222,1.0851481,6.458846,3.0607162,-16.320526,-9.655434,-11.762514,-2.1862962,0.81804127,0.36333984,0.36369243,0.40937167,0.49793553,0.38921693,0.5681065,0.4131012,0.37223634,0.6489609,0.6641674,0.36590552,0.36119875,16.75108,8.785885,13.130329,16.674864,16.019157,16.917711
-645.19727,40.382034,21.63631,-3.1151774,13.633939,0.87692976,6.5373774,3.0269315,-16.33473,-9.6832285,-11.768104,-2.182348,3.6113443,0.3633,0.36335632,0.40919292,0.42896065,0.3890876,0.56821626,0.41303983,0.37192568,0.66083366,0.6643522,0.3651787,0.36122474,16.808325,8.785516,13.2700205,16.67963,16.01422,16.576273
-644.997,40.468956,21.790361,-2.4908013,13.539501,1.1613045,6.446664,3.0132604,-16.303953,-9.655581,-11.754683,-2.1795967,2.9272132,0.36360627,0.363872,0.41020593,0.48108408,0.38931605,0.5678189,0.41307774,0.37326476,0.6511966,0.66379774,0.36703652,0.36207226,16.689573,8.788365,12.919143,16.664087,16.023237,16.638206
-645.2354,40.413097,22.291254,-2.9994292,13.43555,0.7523932,6.51069,3.0080354,-16.329428,-9.652034,-11.770767,-2.1846516,2.6389515,0.36331427,0.3634218,0.40929514,0.48725826,0.3891425,0.56822187,0.41312906,0.37200093,0.6589279,0.6630648,0.3658336,0.36124408,16.459414,8.786482,13.196549,16.678394,16.015472,16.54914
-644.9253,40.429813,18.50369,-3.0912783,13.045712,0.98886216,6.413601,3.0278797,-16.331629,-9.661507,-11.746643,-2.182131,1.826793,0.36365494,0.3633738,0.40953368,0.4590643,0.3891582,0.568183,0.4135174,0.3738054,0.6577861,0.66397065,0.36575094,0.36119846,16.668972,8.790238,13.207785,16.67883,16.014448,17.135515
-645.2904,40.385597,22.332832,-3.117648,13.559105,0.7121211,6.517534,2.9352117,-16.326206,-9.653404,-11.77485,-2.1860428,2.4409173,0.36332825,0.36349472,0.40936407,0.4409042,0.38911432,0.5681543,0.41289887,0.37264383,0.65175474,0.6645749,0.36678252,0.3612326,16.314344,8.787293,13.187926,16.669312,16.027481,16.720608
-644.54645,40.410748,22.509657,-3.1569912,13.278735,0.7101484,6.53911,3.0500896,-16.339138,-9.696305,-11.774956,-2.1882253,1.6457489,0.36327985,0.36334,0.40921405,0.45771167,0.38908738,0.5682173,0.4130259,0.37190443,0.6588574,0.6642491,0.3651637,0.3612082,16.791832,8.784442,13.066039,16.679266,16.013765,16.349586
-643.79596,40.459564,12.968544,-3.1272855,13.5054245,0.87072176,6.3756847,2.8656404,-16.321964,-9.642368,-11.718802,-2.179705,1.7136295,0.3634488,0.3637403,0.410203,0.42694357,0.38925537,0.567964,0.4144807,0.37301794,0.6492982,0.6639423,0.36699772,0.36157772,16.676376,8.796699,13.116711,16.669466,16.021603,16.55113
-645.07275,40.501667,21.49897,-3.1521251,13.571182,0.7352495,6.49849,3.0716727,-16.338835,-9.693827,-11.7731495,-2.1876419,2.4845598,0.36328262,0.36340305,0.40932864,0.43643254,0.38908294,0.56820554,0.41280466,0.37204167,0.6521472,0.66454965,0.36567554,0.3612497,16.78927,8.784987,13.114713,16.67472,16.017365,17.953573
-645.2985,40.395443,22.485506,-3.1561234,13.75604,0.67315567,6.545854,3.1183412,-16.34097,-9.701655,-11.775194,-2.188732,2.487365,0.36321434,0.36332262,0.40913412,0.45604613,0.38906378,0.5682335,0.41266957,0.3717485,0.66114837,0.66461766,0.36513957,0.36116078,16.743372,8.78418,12.893465,16.678492,16.014069,16.451384
-645.15906,40.42731,23.477549,-2.890387,13.359915,0.8215969,6.5355835,2.9833834,-16.296503,-9.634432,-11.761235,-2.1715074,1.8685572,0.3635549,0.36371046,0.41057757,0.45144597,0.3892512,0.56775284,0.4134949,0.37317598,0.65643376,0.66324335,0.3659663,0.36165154,15.872948,8.785851,13.068464,16.669426,16.01732,16.724459
-643.9253,40.7366,17.73951,-2.8236132,12.766246,0.96014065,6.453112,2.360004,-16.271446,-9.308675,-11.763367,-2.1668031,1.1002376,0.3635172,0.36402795,0.4102385,0.45086706,0.39016366,0.56741065,0.4164275,0.3734671,0.6390931,0.6639491,0.36684746,0.36182976,16.31456,8.795255,12.893111,16.645346,16.028748,16.724354
-644.2769,40.615498,20.292852,-3.0296679,13.0130415,0.9624949,6.366744,2.9425569,-16.318443,-9.658025,-11.7542925,-2.1835983,2.1595461,0.36374155,0.36356664,0.40926194,0.44781694,0.3892025,0.5681636,0.41314918,0.37433776,0.6497229,0.6638542,0.36678985,0.3613244,16.707268,8.785711,12.93157,16.676924,16.01605,16.850325
-645.28,40.407932,23.475893,-3.0613425,13.434469,0.8130596,6.535758,3.091765,-16.333933,-9.697145,-11.772707,-2.1860604,2.1305506,0.36369962,0.36337847,0.40921125,0.47283646,0.38908392,0.568213,0.4127783,0.3729204,0.66108775,0.66405183,0.365255,0.36130992,16.618,8.78497,13.077692,16.677717,16.01693,17.036243
-645.2689,40.366596,23.794186,-3.1464026,13.497394,0.88366514,6.5458326,3.0302904,-16.336678,-9.699072,-11.775086,-2.1879365,2.9259126,0.3632548,0.36373678,0.4092116,0.48802558,0.38906318,0.56823325,0.41271338,0.37182868,0.6596388,0.6645041,0.3655627,0.3612177,16.638943,8.78426,13.222329,16.677681,16.013899,15.911355
-645.3242,40.363285,22.321669,-3.0870779,13.629905,0.71352416,6.537921,3.1134806,-16.339403,-9.691046,-11.774563,-2.1867497,3.2458515,0.36336344,0.36334103,0.40931022,0.49471298,0.38908577,0.568239,0.41269448,0.37211013,0.66087246,0.66439915,0.36530906,0.3611937,16.5767,8.785089,13.241076,16.679659,16.014606,16.725138
-644.5284,40.503784,17.099457,-3.126432,13.610221,0.7065316,6.4770904,2.988129,-16.333984,-9.664607,-11.759317,-2.1860836,2.5548203,0.36332917,0.3634366,0.40921828,0.4245417,0.38918766,0.56823224,0.41334128,0.37198943,0.6570834,0.6644028,0.36544314,0.36131135,16.638784,8.787452,13.077437,16.677708,16.014496,16.284328
-645.26874,40.36683,21.897238,-3.1335764,13.551685,0.73760444,6.535951,2.9760144,-16.319468,-9.666635,-11.773763,-2.1826692,3.5552673,0.36391708,0.36341804,0.4094582,0.44700035,0.3891069,0.5681232,0.4128731,0.3725555,0.6593861,0.66452724,0.36529878,0.3613204,16.425049,8.78612,13.238415,16.669897,16.01684,16.495935
-644.6912,40.369244,6.066919,-3.0731401,13.6616335,0.7798111,6.5386667,2.8450294,-16.337406,-9.679823,-11.771095,-2.1826305,3.427354,0.36329392,0.36415592,0.40927926,0.435623,0.38925397,0.56811005,0.41357955,0.37241626,0.6605263,0.6639753,0.3652532,0.3616488,16.692377,8.786099,13.038437,16.647467,16.017984,15.784016
-644.89606,40.69625,18.495327,-3.0388021,12.969386,1.1408744,6.5341964,2.8049998,-16.32905,-9.6674795,-11.766847,-2.1843028,1.8640076,0.36406416,0.36374816,0.40937203,0.45827606,0.38918635,0.5680881,0.41288295,0.3726273,0.6581406,0.66425276,0.36565387,0.36181697,16.273746,8.7869215,12.741749,16.653532,16.025734,16.883078
-645.1343,40.518806,22.082266,-2.9993985,13.0498905,1.0453385,6.509694,2.9938715,-16.321981,-9.649003,-11.763237,-2.1825774,2.4159765,0.36338148,0.36351478,0.40948412,0.47005373,0.38911015,0.5679395,0.41328236,0.37235963,0.6570415,0.6641092,0.3654925,0.36127898,16.21955,8.790898,13.098756,16.668695,16.021004,17.007227
-644.83856,40.605576,18.357723,-3.0939016,13.452192,0.8233749,6.507672,2.9375136,-16.326233,-9.676535,-11.7693205,-2.1834834,1.4611359,0.36408347,0.36418176,0.40988824,0.44960427,0.3891641,0.56790805,0.4131704,0.37308285,0.6555478,0.66420555,0.3663313,0.3616131,16.573236,8.789595,13.096033,16.66551,16.034279,17.101542
-644.7051,40.47263,17.534136,-3.0226207,13.138615,0.81167203,6.5012975,2.9957201,-16.326082,-9.605522,-11.753242,-2.1828868,1.3961141,0.36394754,0.36364612,0.40959182,0.44466206,0.3891783,0.5672556,0.41388854,0.37397087,0.65796083,0.6643313,0.3653715,0.36142236,16.443579,8.79249,12.919392,16.657032,16.023182,16.965406
