mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,spectral_contrast_1,spectral_contrast_2,spectral_contrast_3,spectral_contrast_4,spectral_contrast_5,spectral_contrast_6
-375.67065,118.54297,-20.535738,-1.9650166,-24.171633,16.975286,-10.484601,-12.005248,-0.689949,9.644699,-12.255098,2.4873319,6.56236,0.6923306,0.7840368,0.30805218,0.47175917,0.2664145,0.6164079,0.577486,0.64714074,0.47556734,0.26453605,0.6676704,0.62440294,11.563599,12.939826,14.577689,13.911681,18.925156,15.949321
-375.50522,118.50359,-20.564688,-1.9718702,-24.122545,21.596582,-11.083671,-12.109433,-1.820783,9.647881,-12.238678,1.641307,6.4332023,0.6917646,0.7806323,0.31118903,0.44037107,0.26751238,0.61556554,0.5765955,0.6484539,0.47112662,0.26518276,0.6671812,0.6232221,11.563764,12.935321,14.617923,13.882569,18.885202,15.95134
-375.00363,118.59647,-20.707674,-1.9959775,-24.20406,20.532133,-11.556089,-12.199285,-0.9647632,9.719938,-12.275647,4.3883233,8.58422,0.69324476,0.78466594,0.30027726,0.52652574,0.2654656,0.6162111,0.5776573,0.6498603,0.516633,0.26364237,0.6677846,0.6250955,11.560455,12.956491,16.477337,13.792784,18.938328,15.946891
-375.91855,118.544624,-20.523447,-1.981188,-24.124866,17.878407,-11.234654,-12.14977,-1.4831156,9.654581,-12.152624,2.5208282,7.464038,0.6918375,0.78173673,0.31623456,0.3474258,0.26768813,0.6171969,0.5775962,0.64702815,0.50461215,0.26537815,0.66740763,0.62409586,11.565192,12.956873,15.571946,13.808604,18.931513,15.950302
-376.38052,118.11022,-20.633816,-1.9722521,-24.060986,21.731625,-9.347874,-11.578874,-1.1923412,9.573301,-12.180224,-2.5643663,4.1634784,0.6890829,0.7778766,0.31891173,0.3425966,0.26667422,0.61349845,0.57565564,0.64563197,0.4104378,0.26747787,0.6664536,0.621463,11.5644865,12.936768,14.985971,13.820642,18.892836,15.9655695
-374.91638,118.58751,-20.693474,-1.9948064,-24.191185,11.198047,-11.520351,-12.099992,-1.2552447,9.704162,-12.242682,2.4214792,8.535721,0.69281787,0.78364015,0.2967835,0.4013133,0.26552898,0.61706877,0.57761014,0.64987177,0.5563236,0.26391417,0.66775393,0.62508523,11.560592,12.963101,15.469341,13.797155,18.917284,15.949434
-375.18427,118.567795,-20.699188,-1.9923457,-24.156399,23.726124,-11.196575,-12.179792,-1.0831065,9.714256,-12.260871,3.6501799,8.323135,0.6921685,0.7834306,0.30291936,0.34555984,0.26572865,0.61519426,0.57740617,0.64971906,0.50359994,0.26389918,0.6672283,0.6244749,11.56102,12.954165,15.446209,13.810735,18.87748,15.94909
-375.61722,118.508995,-19.770145,-1.9684565,-23.794735,21.40482,-10.666984,-12.102235,-4.938755,9.647651,-12.261313,4.1450763,6.6718903,0.69124454,0.77842146,0.30651677,0.37759218,0.26814428,0.6140967,0.5770305,0.6488344,0.493631,0.2683165,0.6673974,0.62094253,11.565801,12.936962,15.405272,13.836746,18.92702,15.954941
-374.973,118.587234,-20.570078,-1.991248,-24.163212,4.162211,-11.355804,-12.127593,-2.4429753,9.711857,-12.262964,4.98608,8.314154,0.69305533,0.7843954,0.29939896,0.50039536,0.26805598,0.61782163,0.5776412,0.649632,0.5201736,0.26438546,0.6677553,0.6244497,11.562037,12.954119,15.923896,13.815887,18.927353,15.949152
-375.72095,118.55497,-20.583967,-1.9912362,-24.03117,18.91468,-11.21507,-12.068757,-2.6200538,9.677917,-12.20617,1.3388268,5.717426,0.6918953,0.78219265,0.29961136,0.4693002,0.2661958,0.6131101,0.57704806,0.6488027,0.5069026,0.26406962,0.6674584,0.6225374,11.566048,12.952704,15.250514,13.825695,18.90474,15.95393
-375.3977,118.548294,-20.474089,-1.990543,-24.119778,11.614644,-11.141916,-12.037862,-2.2596712,9.687431,-12.151824,2.9225557,7.176242,0.69187224,0.7796915,0.3120664,0.39027664,0.2670539,0.6154139,0.57720965,0.6486031,0.46870607,0.26622078,0.6668118,0.6226078,11.564962,12.944875,15.004598,13.832563,18.899406,15.950666
-376.94568,118.573845,-20.650423,-1.9716195,-24.04552,17.88492,-10.968028,-12.091301,-3.0312905,9.692341,-12.23879,-0.30434465,8.339219,0.6914597,0.782796,0.31926984,0.36958963,0.2674421,0.6156674,0.57729274,0.6483735,0.49876443,0.26452252,0.6675166,0.6235033,11.565171,12.936494,15.576363,13.816885,18.92952,15.950238
-375.50534,118.457214,-20.126513,-1.9666294,-23.86661,18.730684,-11.0827675,-11.740406,-0.9428807,9.41551,-12.175115,1.9641811,6.3748612,0.6912923,0.77942854,0.31862852,0.40487334,0.27423242,0.61532676,0.57660925,0.64784724,0.488951,0.26632005,0.6672406,0.6222347,11.565763,12.919349,15.766841,13.819241,18.904026,15.960959
-375.70786,118.38594,-20.228992,-1.8308136,-23.02209,6.963561,-11.028665,-11.749498,-4.6131606,9.615952,-12.170552,1.6536869,7.508054,0.68949735,0.78081,0.3011003,0.502101,0.2701172,0.58478224,0.5740534,0.6478893,0.5258566,0.2681123,0.66718066,0.6196623,11.600281,12.846935,14.5182085,14.0322895,18.7613,16.017485
-376.74734,118.30352,-20.660254,-1.9780296,-24.161217,14.4037285,-10.488379,-11.623987,-2.508033,9.70403,-12.238545,-1.8182853,8.412516,0.69152665,0.7841834,0.3068652,0.5040191,0.26593927,0.61490715,0.57735443,0.64851195,0.45532537,0.26622054,0.66719514,0.6243725,11.561032,12.8432045,15.473219,13.865518,18.797613,15.96208
-375.99005,118.480576,-20.414503,-1.9541385,-24.048023,12.559255,-10.250502,-11.466636,-0.06291351,9.69834,-12.236083,-1.2479748,7.753958,0.69084364,0.7837288,0.30345744,0.48976317,0.26558566,0.61297935,0.5766624,0.64657754,0.4687736,0.26476347,0.6675364,0.6231293,11.5617485,12.927032,15.246785,13.960128,18.864466,15.954214
-375.19864,118.57734,-20.605032,-1.9952952,-24.172655,20.9121,-11.547469,-12.173174,-0.54723954,9.686934,-12.237221,-0.6689917,7.2484465,0.69332296,0.78412914,0.31093296,0.4438875,0.2660349,0.6179275,0.5776139,0.64769626,0.39959618,0.26456726,0.66757256,0.6245705,11.560925,12.962097,16.342968,13.813672,18.915855,15.947696
-375.70627,118.53061,-20.580818,-1.9669968,-23.984465,21.83502,-11.239657,-11.904804,-0.752422,9.632799,-12.254737,3.3229098,1.4956802,0.69185424,0.7831731,0.30401897,0.44878662,0.26891553,0.61700743,0.5773046,0.64884526,0.44614947,0.26527712,0.6673852,0.6238379,11.563648,12.949204,14.124282,13.886221,18.86284,15.951107
-376.07376,118.557846,-20.65477,-1.9934571,-24.199507,20.17354,-11.216189,-12.064742,-1.5148555,9.692263,-12.270746,2.15192,7.898568,0.6926784,0.78431183,0.312425,0.43321192,0.2658575,0.61823,0.57764584,0.6485043,0.5240446,0.26413587,0.6676185,0.6248895,11.560601,12.957177,16.11206,13.817756,18.933867,15.948401
-375.16296,118.595894,-20.706242,-1.9957702,-24.187939,17.101751,-11.520085,-12.167296,-0.7490746,9.715839,-12.264514,1.2966101,8.676254,0.69324243,0.7845175,0.3048907,0.34968847,0.26562256,0.6171232,0.5776131,0.6496829,0.39912865,0.26404753,0.66773313,0.62473834,11.5608015,12.959873,15.619023,13.80049,18.937332,15.947518
-375.6611,118.559265,-20.584946,-1.9455501,-23.950184,11.473307,-10.920755,-11.969706,-1.0594316,9.636782,-12.225754,2.6357806,8.4936695,0.68863577,0.7830974,0.31360862,0.46059608,0.26769266,0.6162861,0.5773477,0.6473961,0.53278875,0.26491252,0.66750824,0.6243493,11.5647545,12.923123,15.73622,13.84871,18.891014,15.95658
-375.32187,118.58112,-20.551691,-1.8943083,-24.008036,6.8779716,-10.794905,-11.742156,-0.8763614,9.707394,-12.223579,0.8699466,7.984422,0.6924037,0.7842387,0.30111575,0.4827469,0.26624808,0.6152945,0.57748926,0.64704186,0.44680956,0.26536107,0.6676554,0.62455684,11.562236,12.949073,15.159006,13.831379,18.889687,15.950752
-375.55298,118.38506,-20.622988,-1.9614056,-24.001303,22.686945,-11.039169,-12.11144,-0.60412854,9.549447,-12.198073,2.724526,6.275967,0.689113,0.7788069,0.35160568,0.37792462,0.26923084,0.60019267,0.5761974,0.64771533,0.51770353,0.26507038,0.6672239,0.6232625,11.566159,12.92441,14.827011,13.8255205,18.871027,15.951661
-383.13226,118.451614,-20.140278,-1.9360784,-24.036295,18.960838,-10.560947,-11.935368,-4.352486,9.469826,-12.161185,4.257528,6.0242867,0.68509066,0.78079873,0.32203725,0.4022254,0.27415162,0.61460847,0.5770976,0.647657,0.5425789,0.26542902,0.66688377,0.6224607,11.567359,12.898693,15.943536,13.8300295,18.888203,15.959022
-375.26334,118.568,-20.430946,-1.9693896,-23.88491,13.889138,-11.296914,-12.065413,-2.656186,9.67197,-12.171004,1.7857879,8.26828,0.6917895,0.7821727,0.3038177,0.4256122,0.266906,0.6157328,0.5773543,0.6487256,0.48455703,0.26516405,0.66766137,0.6239828,11.563616,12.956039,15.53333,13.823144,18.931168,15.95169
-375.00296,118.4775,-20.671263,-1.9929684,-24.177011,14.055818,-11.299302,-11.83749,-0.06339597,9.696116,-12.264509,-2.1581564,8.183056,0.6922548,0.78417796,0.29972216,0.39581254,0.2655608,0.6174095,0.5776256,0.64888734,0.527605,0.26470646,0.667421,0.62494737,11.560654,12.943961,16.021507,13.80475,18.890905,15.957387
-375.40778,118.54337,-20.487103,-1.963698,-24.163599,16.664589,-10.817436,-11.848122,-0.56287307,9.670506,-12.252587,2.424786,7.127588,0.69208854,0.7842013,0.31553277,0.54500514,0.26609638,0.6165814,0.57749385,0.6484129,0.5042346,0.26460287,0.66768086,0.62418634,11.563699,12.928695,15.415708,13.828376,18.931957,15.952741
-377.22437,118.33669,-20.601498,-1.9516407,-24.06491,17.209095,-10.0228195,-11.870054,-2.4651437,9.648704,-12.255343,-4.394279,8.411488,0.6903681,0.78106695,0.32310766,0.4387829,0.26627234,0.6126358,0.5762531,0.6463168,0.47432932,0.26497635,0.6667911,0.62326545,11.562356,12.916824,15.20238,13.875768,18.819801,15.952331
-376.1326,118.52922,-20.67719,-1.9912624,-24.13567,21.590456,-10.716962,-12.0883045,-4.221077,9.694408,-12.22992,1.2836734,7.3732667,0.69178027,0.7825642,0.31289247,0.37867713,0.2662761,0.61449516,0.57734984,0.64605963,0.39119032,0.26691276,0.6665368,0.6236707,11.5637245,12.960073,14.958576,13.83946,18.891914,15.949284
-375.49097,118.41475,-20.562004,-1.9644845,-23.942999,20.840843,-11.156249,-12.014108,-2.5989568,9.539906,-12.234826,3.3042428,7.699978,0.69103974,0.78025067,0.31089124,0.40054548,0.26814297,0.6040691,0.57626694,0.648699,0.5524596,0.26603425,0.66732144,0.62382126,11.566836,12.875724,15.895711,13.820375,18.883587,15.989718
-381.5191,117.97418,-20.032137,-1.7407004,-23.055304,12.305066,-8.835063,-11.670478,-5.352994,9.366969,-12.0818815,3.1779954,7.9991302,0.68198866,0.77204955,0.3553047,0.47254634,0.2795714,0.601654,0.57479966,0.6446677,0.5274882,0.2707503,0.6654388,0.6171406,11.585326,12.773573,15.368974,13.928592,18.787281,15.989662
-376.1177,118.35094,-20.5957,-1.9615659,-24.171099,22.522364,-10.208062,-11.880246,-4.1413107,9.704701,-12.113339,1.3098364,7.1694994,0.69177395,0.77892685,0.29870746,0.50801235,0.265766,0.60813254,0.5765723,0.64871204,0.44821692,0.26474285,0.6676092,0.6229021,11.566482,12.948369,14.369845,13.966541,18.849281,15.965636
-375.02646,118.49291,-20.309683,-1.9626709,-24.011118,9.882359,-10.080518,-11.614731,-2.2736452,9.678017,-12.209222,-0.211116,7.345212,0.6913593,0.7828142,0.29719466,0.4197522,0.26560873,0.6064476,0.5758245,0.64932734,0.43307573,0.26565626,0.66756386,0.62133,11.5636835,12.921209,15.777524,13.820877,18.689692,15.955678
-375.64514,118.543655,-20.639786,-1.9433193,-23.91922,11.801241,-10.2782345,-12.045804,-2.9428017,9.677292,-12.241989,1.0124325,8.445883,0.68950015,0.7836669,0.3218119,0.43243518,0.26664922,0.6151245,0.57710546,0.64866114,0.5150671,0.26529872,0.66756475,0.62398136,11.562383,12.933991,14.962938,13.821261,18.915354,15.951213
-377.38925,118.45866,-20.485725,-1.9572879,-24.147726,12.899002,-10.691889,-11.534914,-0.3940976,9.654052,-12.146992,2.7741504,7.319991,0.690716,0.783131,0.30275425,0.46556973,0.2698137,0.614942,0.57729346,0.6446913,0.48451674,0.2656116,0.6673579,0.62380517,11.563225,12.9043,15.102884,13.952401,18.8885,15.971304
-379.31973,118.1642,-20.416245,-1.9228184,-23.906946,20.063911,-10.40035,-11.804288,-4.2271376,9.28198,-12.126035,-6.0006905,7.2188754,0.6849648,0.7786344,0.3461285,0.44969365,0.2698034,0.6086843,0.57572937,0.6369853,0.45534214,0.2679433,0.66048265,0.62090766,11.574267,12.907016,15.685502,13.889183,18.859116,15.957489
-376.30432,118.4505,-20.504606,-1.9600772,-23.781727,14.873508,-11.267198,-11.549623,-1.5381867,9.623861,-12.22352,2.3637853,5.633781,0.68504524,0.7814714,0.31803602,0.4478516,0.26858458,0.6154791,0.5759136,0.648448,0.4793557,0.26640248,0.6667708,0.62272537,11.56427,12.901386,14.642087,13.881799,18.765394,15.958979
-375.52673,118.47916,-20.479156,-1.9684185,-23.909412,18.251553,-11.129083,-12.065718,-3.3958607,9.646886,-12.228869,3.0592644,6.9313955,0.6900363,0.7812506,0.30936176,0.40562022,0.2662041,0.60575986,0.57635057,0.6486169,0.47343904,0.26579675,0.6672346,0.62407464,11.56551,12.935758,14.767403,13.895833,18.81735,15.956425
-382.5911,118.43196,-19.952614,-1.8391469,-22.252525,17.391506,-9.600385,-11.470454,-3.2109668,9.593605,-12.130906,-0.020173036,6.628275,0.6880607,0.77903616,0.34069583,0.44010875,0.274163,0.60427535,0.5759416,0.64309245,0.4440568,0.27103546,0.6659263,0.61823744,11.577147,12.888731,15.445615,13.845866,18.860342,15.962621
-375.42593,118.35359,-20.298487,-1.9463791,-24.036531,16.067205,-10.540705,-11.626958,-3.18431,9.645274,-12.162328,-0.009188,7.368028,0.6887138,0.7794537,0.3062848,0.5747411,0.26641718,0.61178356,0.57533,0.6436237,0.49857816,0.2669805,0.6673656,0.6222617,11.568456,12.938325,14.938405,13.908704,18.810665,15.962277
-374.99466,118.55507,-20.674446,-1.9885131,-24.191082,20.25645,-11.2400465,-12.061806,-0.40115654,9.710566,-12.2556,-2.220698,7.7876105,0.6931136,0.78415006,0.29987195,0.4526161,0.26551855,0.61711514,0.57734936,0.64927685,0.47048292,0.26373044,0.66761124,0.6243599,11.560731,12.9535475,15.914734,13.821224,18.881561,15.948974
-376.72983,118.55826,-20.250914,-1.99,-24.121487,11.691903,-11.271268,-11.784812,-0.9480207,9.671793,-12.224157,0.68312234,5.6089334,0.69233155,0.7826615,0.30168736,0.40962437,0.26640838,0.6179678,0.57747984,0.6483243,0.48933414,0.26633146,0.6672312,0.6238411,11.561647,12.955884,15.547007,13.830268,18.864496,15.9525175
-375.1296,118.578186,-20.706482,-1.9890642,-24.167442,19.40574,-11.3354435,-12.144684,-1.3464373,9.717558,-12.262671,-0.18084803,8.722651,0.6928122,0.78420925,0.3036803,0.40565535,0.2654244,0.6058311,0.5775097,0.64917856,0.4871801,0.26450437,0.667568,0.6249015,11.562334,12.953172,15.648881,13.796671,18.900373,15.9535675
-374.94086,118.59112,-20.585035,-1.9903059,-24.16693,0.45488828,-11.581269,-12.031589,-3.658003,9.719373,-12.273029,3.6852484,8.598498,0.6933854,0.7845802,0.29621768,0.56652504,0.2656356,0.617674,0.5776579,0.6499292,0.56696445,0.26545078,0.6677856,0.62508357,11.560656,12.9631,16.388708,13.816352,18.90989,15.957911
-376.22388,118.5701,-20.672937,-1.9698774,-24.132473,19.959036,-11.187255,-12.032689,-1.7578827,9.699863,-12.255748,-0.3383232,8.592014,0.6924234,0.78419054,0.33551753,0.42400002,0.26629877,0.6123437,0.57736176,0.64815485,0.40439978,0.26523945,0.6674958,0.62458986,11.562568,12.922029,16.183264,13.816999,18.895943,15.951801
-374.93896,118.575,-20.685644,-1.9874415,-24.19362,15.10411,-11.282148,-11.987837,-0.18620427,9.718672,-12.258474,-0.95236325,8.255521,0.6933216,0.78406185,0.2976413,0.44468388,0.2655117,0.61719275,0.5775529,0.6497204,0.5113529,0.26380384,0.66777325,0.62470114,11.560535,12.961952,13.615207,13.820519,18.923151,15.950102
-375.03113,118.5629,-20.685814,-1.9844062,-24.118572,22.572964,-11.360933,-12.08903,-4.1236362,9.655894,-12.216211,-2.0472746,6.043733,0.69200754,0.7829526,0.29911646,0.45925948,0.26548114,0.6008149,0.5771256,0.6482602,0.49673024,0.26572734,0.66611135,0.6249194,11.563861,12.961788,15.094091,13.810012,18.799948,15.948288
-377.00867,118.563774,-20.698727,-1.9922824,-24.195251,21.217867,-10.896329,-12.159956,-1.219029,9.717129,-12.25852,2.7771866,8.104701,0.6933929,0.784504,0.30995235,0.41414547,0.26589608,0.61473274,0.5776569,0.64881164,0.4920605,0.26435414,0.66769075,0.62437135,11.561885,12.954773,15.053142,13.814514,18.930626,15.951129
-377.15283,117.9631,-20.427671,-1.8893063,-23.913126,21.784372,-10.654843,-11.605253,-0.87776685,9.557805,-12.175506,1.5721756,6.9060645,0.68944734,0.7796247,0.34893247,0.49370402,0.26799244,0.60887444,0.576422,0.64367026,0.42183474,0.26776627,0.666021,0.62204385,11.577745,12.872916,14.2083845,13.9992075,18.773298,15.970405
-378.38126,118.49365,-20.217543,-1.8413804,-23.461187,15.954085,-9.915894,-11.494169,-5.695998,9.619863,-12.2194195,0.6232237,7.8428855,0.6869522,0.780102,0.31041855,0.5007005,0.26839408,0.6065506,0.57618284,0.64560556,0.45761594,0.2692989,0.66630715,0.6187289,11.586286,12.9206,14.949599,13.93109,18.870983,15.958665
-376.7474,118.34673,-20.548428,-1.9779273,-23.929182,17.858404,-11.064939,-12.0205,-1.9125258,9.668183,-12.169468,2.7669024,6.869907,0.6888698,0.77394664,0.3171343,0.38882172,0.26717654,0.61250645,0.577335,0.64821506,0.54763955,0.26699233,0.6644382,0.62429506,11.5629425,12.955856,14.534329,13.885447,18.80454,15.9540825
-374.95108,118.47314,-20.68037,-1.9924833,-24.172745,24.955336,-11.300622,-11.86936,-0.6063421,9.693165,-12.224379,-3.8048613,8.2318325,0.6929183,0.78402936,0.31344712,0.46056485,0.2655209,0.6150726,0.57711655,0.6492772,0.41025224,0.26458707,0.6676069,0.62414324,11.560996,12.957502,14.025331,13.812194,18.890783,15.95245
-380.30963,118.15647,-19.337744,-1.8430501,-23.531656,15.2855625,-9.611585,-11.754421,-4.440149,9.459936,-12.176742,2.7453632,5.6539764,0.6872327,0.77364236,0.32763657,0.38952285,0.27390525,0.60465115,0.575868,0.64533824,0.496829,0.2739734,0.66509926,0.61906844,11.581749,12.829368,15.092004,13.889695,18.831018,15.986226
-377.05713,118.537796,-20.574694,-1.9811645,-24.04803,15.415614,-10.65101,-12.0548935,-0.8742803,9.677122,-12.248003,0.58083415,8.40481,0.69018996,0.7820695,0.31615758,0.37333935,0.26699543,0.6176499,0.57758003,0.6456941,0.47481018,0.2669722,0.66587305,0.6242556,11.564109,12.942857,16.103207,13.829857,18.927496,15.9507675
-376.3344,118.3622,-20.304558,-1.915211,-24.006939,16.064812,-11.136937,-11.700855,-0.8222403,9.609456,-12.177163,2.0917082,5.3113866,0.6904472,0.78031594,0.32490742,0.4824899,0.26939783,0.61191577,0.576993,0.64271504,0.4401595,0.2676119,0.667085,0.623057,11.570858,12.938727,14.402579,13.992494,18.893623,15.962027
-375.76672,118.55262,-20.524118,-1.9343046,-24.079088,22.804157,-10.665118,-11.970256,-2.5488415,9.616227,-12.216634,1.3471806,6.710205,0.68949544,0.7813805,0.30603284,0.4818575,0.26628613,0.61563736,0.5762321,0.6482288,0.47610676,0.2642537,0.66724867,0.62173295,11.569532,12.932801,15.075075,13.846843,18.891527,15.95105
-375.25168,118.585236,-20.703148,-1.9928797,-24.19015,25.510622,-11.513614,-12.197901,-0.1302364,9.687928,-12.271829,1.4626455,8.578872,0.6927864,0.78423756,0.32841393,0.37718064,0.26585224,0.6178727,0.5776031,0.64965314,0.5074072,0.26359677,0.6677011,0.6248274,11.560535,12.958252,15.224528,13.796247,18.938385,15.947089
-375.37503,118.5075,-20.654642,-1.9882632,-24.06805,18.793486,-11.330304,-12.150707,-2.0879278,9.646829,-12.258045,3.2919152,6.6744676,0.69239014,0.781829,0.3087508,0.366596,0.2662031,0.6157044,0.5771596,0.6484859,0.4475212,0.26593885,0.66628,0.62409663,11.5631075,12.950222,15.072656,13.895866,18.915466,15.949243
-374.96167,118.58739,-20.683084,-1.9940281,-24.161701,18.901491,-11.508762,-12.191199,-0.057978656,9.716143,-12.252652,3.17686,8.46162,0.69299173,0.78427714,0.30735946,0.46443793,0.26583785,0.6181661,0.57762325,0.64950216,0.5216047,0.26398998,0.6677624,0.62494165,11.560712,12.959763,15.336109,13.830261,18.93355,15.949075
-376.20523,118.33033,-19.926285,-1.8120295,-23.009346,9.852888,-10.7737055,-11.187991,-4.122963,9.614311,-11.858791,-1.099976,7.2161956,0.6888572,0.7753643,0.3106614,0.53044945,0.27121058,0.597547,0.5749269,0.6451967,0.4616228,0.27261466,0.6661377,0.6185724,11.604966,12.892242,15.009004,13.892693,18.793943,15.973108
-375.0184,118.552635,-20.672865,-1.9913529,-24.149246,12.47097,-11.26167,-12.117449,-1.4778451,9.698695,-12.24331,-0.5426414,8.082753,0.6892682,0.78358984,0.3059933,0.48474643,0.26548922,0.6177886,0.5776013,0.6484782,0.48622528,0.26516873,0.6674102,0.6247189,11.561696,12.95958,15.9612465,13.803328,18.933558,15.948589
-375.0978,118.42561,-20.541828,-1.9475403,-23.607038,9.833273,-10.389142,-11.492556,-1.262572,9.697435,-12.164869,-1.7852772,7.334439,0.69105774,0.7834796,0.30318365,0.41660884,0.26648617,0.6110524,0.57516134,0.6486372,0.42972752,0.26637086,0.66730696,0.6193854,11.562648,12.92108,14.8579645,13.847529,18.739164,15.954094
-374.92426,118.59496,-20.689854,-1.9958762,-24.202717,22.285864,-11.369023,-12.220235,-2.2058911,9.720445,-12.260152,2.7366877,8.554042,0.69353116,0.7846004,0.29926637,0.41759536,0.26540592,0.6179098,0.5776643,0.6498398,0.49168047,0.26368922,0.66777515,0.6249342,11.560478,12.963982,15.907911,13.791993,18.93866,15.946726
-377.17905,118.28843,-20.520674,-1.9514136,-23.625193,21.594585,-10.921285,-11.839447,-0.3787383,9.62856,-12.24599,1.6332792,6.8850493,0.69016534,0.7785034,0.3650527,0.3917873,0.26850685,0.6135231,0.5766084,0.642653,0.4091996,0.2690771,0.66640425,0.62247723,11.564738,12.938266,14.556079,13.9369135,18.852827,15.958836
-376.76306,118.494446,-20.487995,-1.9384712,-24.069366,19.939968,-10.640906,-11.597975,-2.721058,9.678393,-12.133585,-3.496482,6.974358,0.68988544,0.78214186,0.31349298,0.49429595,0.2664385,0.6070943,0.5760322,0.6328483,0.35705468,0.2680201,0.66650623,0.6223981,11.565054,12.933418,15.398829,13.842333,18.74363,15.95505
-375.1084,118.46203,-20.462177,-1.9548671,-24.160715,18.903505,-10.85907,-11.649176,-1.6975121,9.669198,-12.205318,-0.18843284,7.836296,0.69247377,0.7821138,0.30049983,0.5313586,0.266858,0.61345816,0.5773243,0.6464023,0.4610142,0.26654094,0.66753244,0.6241055,11.563269,12.956553,14.758556,13.880442,18.866064,15.960272
-376.383,118.31443,-20.670715,-1.9836478,-24.112476,22.083193,-11.206325,-12.022046,-3.3676703,9.6217985,-12.239407,0.21775359,7.4092755,0.6902641,0.7802709,0.32808807,0.41110414,0.26685435,0.610915,0.5768975,0.6479983,0.5181834,0.26586875,0.6666754,0.62437147,11.563234,12.947028,14.997506,13.842579,18.854956,15.96417
-375.45914,118.58596,-20.678728,-1.9897312,-24.133541,10.135577,-10.870639,-12.1879425,-3.9438965,9.690524,-12.272423,1.9237369,7.514683,0.68833953,0.78432256,0.30391064,0.49146497,0.26546445,0.6165116,0.5773786,0.64965105,0.55031353,0.2640862,0.6675723,0.6246821,11.561538,12.938977,15.572188,13.815639,18.83366,15.946854
-376.88342,118.44492,-20.342812,-1.9290313,-23.91538,11.823271,-8.825933,-11.684344,-4.1531873,9.653128,-12.143872,-3.1146924,8.337493,0.6881482,0.7807052,0.31974965,0.4102187,0.2670427,0.61343455,0.57627743,0.6461768,0.5156277,0.2671197,0.6670371,0.618246,11.569115,12.903026,15.338657,13.851874,18.87816,15.968883
-382.9288,117.86852,-20.186203,-1.8241248,-23.772945,21.975304,-9.850778,-11.499522,-4.211159,9.312746,-12.160675,2.0397222,1.7062507,0.68277586,0.77311474,0.34014612,0.4525292,0.27408788,0.6069272,0.5748807,0.6415403,0.47314847,0.27007696,0.66591614,0.6205984,11.603316,12.888724,13.680687,13.971454,18.773413,15.975525
-375.1141,118.590485,-20.674044,-1.9932969,-24.195717,20.472797,-11.477452,-12.088384,0.17492364,9.712981,-12.270314,2.1341653,7.7135086,0.693271,0.7844661,0.30349752,0.35901576,0.26568782,0.6178623,0.577626,0.6494842,0.40238047,0.26440683,0.6677601,0.62473273,11.560737,12.958037,15.434647,13.80687,18.93886,15.94811
-375.39136,118.552155,-20.607567,-1.9755263,-24.130285,21.44813,-10.926748,-12.201421,-4.1583853,9.593327,-12.225072,4.407213,8.401578,0.6918785,0.781242,0.30863076,0.35033154,0.26827073,0.61557037,0.5774303,0.6494494,0.58183324,0.26397702,0.667561,0.62391406,11.563252,12.939687,15.869272,13.801352,18.923647,15.949085
-375.06094,118.577446,-20.553495,-1.9948716,-24.188606,23.062965,-11.426126,-12.12185,-3.0537045,9.700523,-12.245891,2.659386,8.169875,0.6930141,0.7833766,0.3044658,0.44773903,0.26551256,0.61687255,0.5775406,0.649661,0.5253116,0.26385814,0.6676809,0.62420166,11.561294,12.954989,15.375114,13.795008,18.937708,15.948196
-375.39026,118.560356,-20.594465,-1.9868017,-24.14932,22.058342,-11.434851,-12.086993,-0.6934261,9.63814,-12.243173,2.6679628,7.197939,0.69133145,0.7828309,0.31818664,0.40394914,0.26720914,0.61514765,0.577259,0.648395,0.4636714,0.26475647,0.667631,0.6244377,11.56135,12.953543,15.649588,13.835009,18.919691,15.950207
-375.79153,118.54016,-20.669964,-1.9907647,-24.189436,20.157328,-11.343523,-12.131911,-0.78601587,9.707159,-12.2618885,2.3353407,7.3924375,0.6926693,0.7841431,0.311844,0.35796878,0.2662577,0.61795115,0.57762396,0.6491579,0.4917178,0.26440543,0.6675851,0.62483644,11.560632,12.958028,15.335739,13.825299,18.908937,15.95024
-376.73666,118.52112,-20.659437,-1.984808,-24.140553,19.539879,-9.823969,-12.08335,-2.1040854,9.655175,-12.24634,2.334919,8.595816,0.69010293,0.78155357,0.32317448,0.41815487,0.2664088,0.61746764,0.5774523,0.64689064,0.56427145,0.26408744,0.66741645,0.62406254,11.561302,12.943884,15.453307,13.805133,18.930836,15.948983
-376.1264,118.54089,-20.487597,-1.9576056,-24.062696,23.392794,-10.614583,-12.006533,-3.5115619,9.683979,-12.208523,1.4940977,6.4047866,0.6912905,0.77291816,0.3054901,0.42110556,0.2672773,0.61379594,0.57707715,0.64756507,0.5537888,0.2646255,0.66686326,0.6232053,11.565124,12.958523,14.396519,13.854405,18.917158,15.951999
